NA11933_NA11933 NA11933_NA11933	NA12829_NA12829 NA12829_NA12829	4	153738765 157404036	0 0	948	5.59285	cM	0	0	0
NA12347_NA12347 NA12347_NA12347	NA07347_NA07347 NA07347_NA07347	2	192386971 201153402	0 0	1405	6.346312999999999	cM	0	0	0
NA12347_NA12347 NA12347_NA12347	NA12044_NA12044 NA12044_NA12044	12	11120139 13849836	0 0	895	6.351057	cM	0	0	0
NA12347_NA12347 NA12347_NA12347	NA11843_NA11843 NA11843_NA11843	1	120506108 153105865	0 0	892	12.876038000000001	cM	0	0	0
NA12748_NA12748 NA12748_NA12748	NA12761_NA12761 NA12761_NA12761	2	77989607 84287505	0 0	1600	5.271758999999999	cM	0	0	0
NA12748_NA12748 NA12748_NA12748	NA12763_NA12763 NA12763_NA12763	2	212286037 220526923	0 0	2042	10.928405999999999	cM	0	0	0
NA12347_NA12347 NA12347_NA12347	NA12383_NA12383 NA12383_NA12383	1	146909164 153105865	0 0	701	6.021912	cM	0	0	0
NA12347_NA12347 NA12347_NA12347	NA12383_NA12383 NA12383_NA12383	12	6545417 11982551	0 0	576	9.04932	cM	0	0	0
NA12748_NA12748 NA12748_NA12748	NA12778_NA12778 NA12778_NA12778	1	15044796 17557178	0 0	575	5.002153	cM	0	0	0
NA12748_NA12748 NA12748_NA12748	NA12812_NA12812 NA12812_NA12812	2	227289084 231035745	0 0	959	5.960022	cM	0	0	0
NA12748_NA12748 NA12748_NA12748	NA12815_NA12815 NA12815_NA12815	17	37436966 45825186	0 0	1214	5.552788	cM	0	0	0
NA12748_NA12748 NA12748_NA12748	NA12829_NA12829 NA12829_NA12829	2	2751838 4283250	0 0	505	6.721682	cM	0	0	0
NA12347_NA12347 NA12347_NA12347	NA12717_NA12717 NA12717_NA12717	17	32947102 36122952	0 0	637	5.396496	cM	0	0	0
NA12748_NA12748 NA12748_NA12748	NA12889_NA12889 NA12889_NA12889	15	36013841 38999394	0 0	890	5.199844000000001	cM	0	0	0
NA12347_NA12347 NA12347_NA12347	NA11994_NA11994 NA11994_NA11994	4	39870796 45072796	0 0	1276	6.012638	cM	0	0	0
NA12749_NA12749 NA12749_NA12749	NA12761_NA12761 NA12761_NA12761	14	102315026 107138216	0 0	510	7.972687	cM	0	0	0
NA12749_NA12749 NA12749_NA12749	NA12776_NA12776 NA12776_NA12776	4	29458474 34881065	0 0	1084	5.388138	cM	0	0	0
NA12347_NA12347 NA12347_NA12347	NA11893_NA11893 NA11893_NA11893	2	4837446 6801389	0 0	766	5.443592	cM	0	0	0
NA12749_NA12749 NA12749_NA12749	NA12814_NA12814 NA12814_NA12814	2	119874129 123921841	0 0	954	5.345673000000001	cM	0	0	0
NA12749_NA12749 NA12749_NA12749	NA12815_NA12815 NA12815_NA12815	1	8529141 11899033	0 0	574	5.783194	cM	0	0	0
NA12749_NA12749 NA12749_NA12749	NA12830_NA12830 NA12830_NA12830	1	175196177 182419640	0 0	1982	7.390213	cM	0	0	0
NA12749_NA12749 NA12749_NA12749	NA12830_NA12830 NA12830_NA12830	22	17747195 20733667	0 0	638	9.196392	cM	0	0	0
NA12749_NA12749 NA12749_NA12749	NA12843_NA12843 NA12843_NA12843	2	1760091 3266214	0 0	511	7.360372999999999	cM	0	0	0
NA12347_NA12347 NA12347_NA12347	NA12005_NA12005 NA12005_NA12005	8	10161482 12601971	0 0	699	6.738253	cM	0	0	0
NA12749_NA12749 NA12749_NA12749	NA12874_NA12874 NA12874_NA12874	2	15926370 19279238	0 0	1020	5.206829	cM	0	0	0
NA12347_NA12347 NA12347_NA12347	NA12287_NA12287 NA12287_NA12287	2	2614097 4057069	0 0	511	6.827139999999999	cM	0	0	0
NA12749_NA12749 NA12749_NA12749	NA12889_NA12889 NA12889_NA12889	12	5758620 11119315	0 0	638	9.535109	cM	0	0	0
NA12750_NA12750 NA12750_NA12750	NA12751_NA12751 NA12751_NA12751	8	11368731 13649493	0 0	695	6.729228999999999	cM	0	0	0
NA12750_NA12750 NA12750_NA12750	NA12762_NA12762 NA12762_NA12762	9	129166015 132911491	0 0	638	5.1973720000000005	cM	0	0	0
NA12347_NA12347 NA12347_NA12347	NA11930_NA11930 NA11930_NA11930	2	190499959 196046004	0 0	893	5.185532	cM	0	0	0
NA12750_NA12750 NA12750_NA12750	NA12763_NA12763 NA12763_NA12763	4	184503492 186120909	0 0	512	5.006912000000001	cM	0	0	0
NA12347_NA12347 NA12347_NA12347	NA12749_NA12749 NA12749_NA12749	5	113029914 117005977	0 0	1342	5.177727	cM	0	0	0
NA12347_NA12347 NA12347_NA12347	NA12749_NA12749 NA12749_NA12749	12	6545417 11982551	0 0	576	9.04932	cM	0	0	0
NA12750_NA12750 NA12750_NA12750	NA12777_NA12777 NA12777_NA12777	2	86841775 99277992	0 0	507	5.201912	cM	0	0	0
NA12347_NA12347 NA12347_NA12347	NA12750_NA12750 NA12750_NA12750	5	66637680 71749094	0 0	830	5.2374339999999995	cM	0	0	0
NA12750_NA12750 NA12750_NA12750	NA12812_NA12812 NA12812_NA12812	16	76163183 78857046	0 0	1405	5.12899	cM	0	0	0
NA12347_NA12347 NA12347_NA12347	NA12763_NA12763 NA12763_NA12763	1	147351398 153105865	0 0	571	5.555801	cM	0	0	0
NA12750_NA12750 NA12750_NA12750	NA12828_NA12828 NA12828_NA12828	15	22993882 25824947	0 0	571	9.022282	cM	0	0	0
NA12347_NA12347 NA12347_NA12347	NA12777_NA12777 NA12777_NA12777	1	146909164 152626170	0 0	573	5.788971	cM	0	0	0
NA12347_NA12347 NA12347_NA12347	NA12777_NA12777 NA12777_NA12777	2	86841775 99277992	0 0	509	5.201912	cM	0	0	0
NA12347_NA12347 NA12347_NA12347	NA12777_NA12777 NA12777_NA12777	8	55486644 60921427	0 0	1405	5.140022	cM	0	0	0
NA12750_NA12750 NA12750_NA12750	NA12830_NA12830 NA12830_NA12830	10	26996517 31461703	0 0	1534	6.706676	cM	0	0	0
NA12347_NA12347 NA12347_NA12347	NA12813_NA12813 NA12813_NA12813	20	38872419 42474659	0 0	1086	5.517403	cM	0	0	0
NA12347_NA12347 NA12347_NA12347	NA12814_NA12814 NA12814_NA12814	2	86841775 99689141	0 0	574	5.292999	cM	0	0	0
NA12750_NA12750 NA12750_NA12750	NA12872_NA12872 NA12872_NA12872	2	86841775 99277992	0 0	507	5.201912	cM	0	0	0
NA12347_NA12347 NA12347_NA12347	NA12827_NA12827 NA12827_NA12827	12	10545925 13224027	0 0	703	5.855238	cM	0	0	0
NA12750_NA12750 NA12750_NA12750	NA12889_NA12889 NA12889_NA12889	9	25495652 35557804	0 0	2803	11.188938	cM	0	0	0
NA12347_NA12347 NA12347_NA12347	NA12872_NA12872 NA12872_NA12872	15	27825395 31863960	0 0	763	6.007814	cM	0	0	0
NA12751_NA12751 NA12751_NA12751	NA12763_NA12763 NA12763_NA12763	9	526772 2250413	0 0	998	6.0685970000000005	cM	0	0	0
NA12347_NA12347 NA12347_NA12347	NA12873_NA12873 NA12873_NA12873	16	20689815 24221758	0 0	575	5.160725	cM	0	0	0
NA12347_NA12347 NA12347_NA12347	NA12874_NA12874 NA12874_NA12874	8	139099137 140992557	0 0	830	5.054626	cM	0	0	0
NA12347_NA12347 NA12347_NA12347	NA12889_NA12889 NA12889_NA12889	1	146504399 152473262	0 0	636	5.768402	cM	0	0	0
NA12751_NA12751 NA12751_NA12751	NA12777_NA12777 NA12777_NA12777	7	70051633 75175924	0 0	686	5.865883	cM	0	0	0
NA12348_NA12348 NA12348_NA12348	NA07037_NA07037 NA07037_NA07037	9	38137345 71877690	0 0	574	5.298893	cM	0	0	0
NA12751_NA12751 NA12751_NA12751	NA12815_NA12815 NA12815_NA12815	2	2886851 4451884	0 0	505	6.793850999999999	cM	0	0	0
NA12751_NA12751 NA12751_NA12751	NA12828_NA12828 NA12828_NA12828	12	11586933 13406096	0 0	567	5.174831	cM	0	0	0
NA12751_NA12751 NA12751_NA12751	NA12872_NA12872 NA12872_NA12872	8	66920724 71977959	0 0	1072	5.4006419999999995	cM	0	0	0
NA12751_NA12751 NA12751_NA12751	NA12872_NA12872 NA12872_NA12872	15	29838025 32953064	0 0	503	5.67239	cM	0	0	0
NA12348_NA12348 NA12348_NA12348	NA06985_NA06985 NA06985_NA06985	20	58815871 61712719	0 0	960	8.531036	cM	0	0	0
NA12761_NA12761 NA12761_NA12761	NA12762_NA12762 NA12762_NA12762	1	146504399 152140291	0 0	574	5.621216	cM	0	0	0
NA12761_NA12761 NA12761_NA12761	NA12762_NA12762 NA12762_NA12762	12	103925240 108622092	0 0	1597	5.896713	cM	0	0	0
NA12348_NA12348 NA12348_NA12348	NA11843_NA11843 NA11843_NA11843	21	24821554 28558373	0 0	1277	5.568743	cM	0	0	0
NA12761_NA12761 NA12761_NA12761	NA12813_NA12813 NA12813_NA12813	1	120506108 151511268	0 0	512	12.022507000000001	cM	0	0	0
NA12761_NA12761 NA12761_NA12761	NA12815_NA12815 NA12815_NA12815	3	181148496 185957955	0 0	896	7.375122	cM	0	0	0
NA12761_NA12761 NA12761_NA12761	NA12815_NA12815 NA12815_NA12815	13	43726452 47328301	0 0	1024	5.643688	cM	0	0	0
NA12761_NA12761 NA12761_NA12761	NA12827_NA12827 NA12827_NA12827	1	74672776 81749423	0 0	1790	6.101212	cM	0	0	0
NA12761_NA12761 NA12761_NA12761	NA12827_NA12827 NA12827_NA12827	1	119999054 151511268	0 0	640	12.683945	cM	0	0	0
NA12348_NA12348 NA12348_NA12348	NA12546_NA12546 NA12546_NA12546	1	235710776 237757370	0 0	704	5.166351000000001	cM	0	0	0
NA12761_NA12761 NA12761_NA12761	NA12829_NA12829 NA12829_NA12829	10	45352419 49834326	0 0	506	5.962872	cM	0	0	0
NA12348_NA12348 NA12348_NA12348	NA12399_NA12399 NA12399_NA12399	2	237105518 240280580	0 0	891	6.002562999999999	cM	0	0	0
NA12348_NA12348 NA12348_NA12348	NA12400_NA12400 NA12400_NA12400	1	118357961 147102854	0 0	703	8.634917999999999	cM	0	0	0
NA12761_NA12761 NA12761_NA12761	NA12872_NA12872 NA12872_NA12872	6	28981244 35525751	0 0	2102	5.218666000000001	cM	0	0	0
NA12761_NA12761 NA12761_NA12761	NA12873_NA12873 NA12873_NA12873	8	15657119 17998577	0 0	1020	5.0116879999999995	cM	0	0	0
NA12761_NA12761 NA12761_NA12761	NA12873_NA12873 NA12873_NA12873	10	44512416 49715017	0 0	700	6.148258	cM	0	0	0
NA12348_NA12348 NA12348_NA12348	NA12718_NA12718 NA12718_NA12718	16	19514141 23458485	0 0	639	5.373238	cM	0	0	0
NA12348_NA12348 NA12348_NA12348	NA11992_NA11992 NA11992_NA11992	2	83338610 88618096	0 0	896	5.413483	cM	0	0	0
NA12762_NA12762 NA12762_NA12762	NA12775_NA12775 NA12775_NA12775	9	749493 2250413	0 0	893	5.819362	cM	0	0	0
NA12348_NA12348 NA12348_NA12348	NA12154_NA12154 NA12154_NA12154	1	119999054 150257262	0 0	509	12.284119	cM	0	0	0
NA12348_NA12348 NA12348_NA12348	NA12004_NA12004 NA12004_NA12004	5	15632099 19383621	0 0	892	5.208622	cM	0	0	0
NA12348_NA12348 NA12348_NA12348	NA12004_NA12004 NA12004_NA12004	13	22294117 23711386	0 0	575	5.033768	cM	0	0	0
NA12762_NA12762 NA12762_NA12762	NA12843_NA12843 NA12843_NA12843	2	223978261 228246529	0 0	1150	5.16362	cM	0	0	0
NA12762_NA12762 NA12762_NA12762	NA12889_NA12889 NA12889_NA12889	2	86055946 100440434	0 0	893	5.728783	cM	0	0	0
NA12763_NA12763 NA12763_NA12763	NA12812_NA12812 NA12812_NA12812	1	204123671 208142203	0 0	1020	5.486023	cM	0	0	0
NA12348_NA12348 NA12348_NA12348	NA12775_NA12775 NA12775_NA12775	7	73416183 78137369	0 0	697	5.896423	cM	0	0	0
NA12763_NA12763 NA12763_NA12763	NA12889_NA12889 NA12889_NA12889	6	162606080 165327219	0 0	958	5.079514	cM	0	0	0
NA12775_NA12775 NA12775_NA12775	NA12777_NA12777 NA12777_NA12777	2	1957476 3742156	0 0	570	7.392	cM	0	0	0
NA12775_NA12775 NA12775_NA12775	NA12777_NA12777 NA12777_NA12777	16	8443102 11016045	0 0	1086	6.067938	cM	0	0	0
NA12348_NA12348 NA12348_NA12348	NA12815_NA12815 NA12815_NA12815	7	70769692 76881629	0 0	637	6.057373	cM	0	0	0
NA12775_NA12775 NA12775_NA12775	NA12814_NA12814 NA12814_NA12814	7	148080463 151388250	0 0	698	5.929047	cM	0	0	0
NA12775_NA12775 NA12775_NA12775	NA12815_NA12815 NA12815_NA12815	5	141202945 145081119	0 0	1077	5.183746	cM	0	0	0
NA12775_NA12775 NA12775_NA12775	NA12829_NA12829 NA12829_NA12829	1	12746537 15192798	0 0	574	5.221853	cM	0	0	0
NA12348_NA12348 NA12348_NA12348	NA12873_NA12873 NA12873_NA12873	16	20195472 24019212	0 0	637	5.32972	cM	0	0	0
NA12348_NA12348 NA12348_NA12348	NA12890_NA12890 NA12890_NA12890	2	108623666 112774194	0 0	639	5.256516	cM	0	0	0
NA12775_NA12775 NA12775_NA12775	NA12872_NA12872 NA12872_NA12872	15	27505235 30119318	0 0	502	5.18269	cM	0	0	0
NA06986_NA06986 NA06986_NA06986	NA07051_NA07051 NA07051_NA07051	10	48369749 51571131	0 0	702	5.55275	cM	0	0	0
NA06986_NA06986 NA06986_NA06986	NA12341_NA12341 NA12341_NA12341	19	40327312 45022672	0 0	702	5.243286	cM	0	0	0
NA12776_NA12776 NA12776_NA12776	NA12777_NA12777 NA12777_NA12777	14	23120536 25375535	0 0	574	5.060062	cM	0	0	0
NA12776_NA12776 NA12776_NA12776	NA12812_NA12812 NA12812_NA12812	14	23120536 25547847	0 0	639	5.2504919999999995	cM	0	0	0
NA06986_NA06986 NA06986_NA06986	NA06994_NA06994 NA06994_NA06994	15	93703284 95107615	0 0	575	5.537247	cM	0	0	0
NA12776_NA12776 NA12776_NA12776	NA12827_NA12827 NA12827_NA12827	20	1423533 4448895	0 0	1024	7.1499820000000005	cM	0	0	0
NA06986_NA06986 NA06986_NA06986	NA07347_NA07347 NA07347_NA07347	2	60302292 66551522	0 0	1340	5.1083300000000005	cM	0	0	0
NA06986_NA06986 NA06986_NA06986	NA12044_NA12044 NA12044_NA12044	4	167178950 172548704	0 0	1209	5.186005000000001	cM	0	0	0
NA06986_NA06986 NA06986_NA06986	NA11843_NA11843 NA11843_NA11843	4	81229587 86286679	0 0	1151	5.8132019999999995	cM	0	0	0
NA06986_NA06986 NA06986_NA06986	NA11829_NA11829 NA11829_NA11829	1	175837673 193439482	0 0	4330	14.204834	cM	0	0	0
NA06986_NA06986 NA06986_NA06986	NA11829_NA11829 NA11829_NA11829	4	178152242 190414910	0 0	3813	28.468079	cM	0	0	0
NA06986_NA06986 NA06986_NA06986	NA11829_NA11829 NA11829_NA11829	5	148484187 159108117	0 0	3055	11.756714	cM	0	0	0
NA06986_NA06986 NA06986_NA06986	NA11829_NA11829 NA11829_NA11829	9	134910165 137103126	0 0	506	6.293442	cM	0	0	0
NA06986_NA06986 NA06986_NA06986	NA11829_NA11829 NA11829_NA11829	15	23762348 32953064	0 0	2026	20.559498	cM	0	0	0
NA06986_NA06986 NA06986_NA06986	NA11829_NA11829 NA11829_NA11829	20	47192391 52923657	0 0	1646	10.756561	cM	0	0	0
NA12777_NA12777 NA12777_NA12777	NA12778_NA12778 NA12778_NA12778	22	33770445 36984307	0 0	1083	5.372723000000001	cM	0	0	0
NA06986_NA06986 NA06986_NA06986	NA12489_NA12489 NA12489_NA12489	9	37421065 71565496	0 0	638	5.553482	cM	0	0	0
NA12777_NA12777 NA12777_NA12777	NA12830_NA12830 NA12830_NA12830	2	212448736 220526923	0 0	1979	10.25415	cM	0	0	0
NA12777_NA12777 NA12777_NA12777	NA12843_NA12843 NA12843_NA12843	7	136971908 140970382	0 0	827	7.067810000000001	cM	0	0	0
NA12778_NA12778 NA12778_NA12778	NA12812_NA12812 NA12812_NA12812	8	11722046 13490463	0 0	511	5.648714	cM	0	0	0
NA12778_NA12778 NA12778_NA12778	NA12815_NA12815 NA12815_NA12815	17	72517824 75400100	0 0	574	5.05719	cM	0	0	0
NA06986_NA06986 NA06986_NA06986	NA12155_NA12155 NA12155_NA12155	13	31972601 36244990	0 0	1152	5.685879	cM	0	0	0
NA06986_NA06986 NA06986_NA06986	NA12249_NA12249 NA12249_NA12249	1	120209564 151511268	0 0	571	12.409103	cM	0	0	0
NA06986_NA06986 NA06986_NA06986	NA12272_NA12272 NA12272_NA12272	18	57277576 60823554	0 0	953	5.080292	cM	0	0	0
NA06986_NA06986 NA06986_NA06986	NA12275_NA12275 NA12275_NA12275	2	190216503 195753857	0 0	895	5.01828	cM	0	0	0
NA06986_NA06986 NA06986_NA06986	NA12005_NA12005 NA12005_NA12005	12	6895561 12814818	0 0	768	10.891053999999999	cM	0	0	0
NA12778_NA12778 NA12778_NA12778	NA12874_NA12874 NA12874_NA12874	22	35337956 37578807	0 0	640	5.467708999999999	cM	0	0	0
NA12778_NA12778 NA12778_NA12778	NA12889_NA12889 NA12889_NA12889	1	107112223 111181086	0 0	1023	6.387207	cM	0	0	0
NA06986_NA06986 NA06986_NA06986	NA12287_NA12287 NA12287_NA12287	5	67853546 73969058	0 0	1144	7.2042850000000005	cM	0	0	0
NA12812_NA12812 NA12812_NA12812	NA12815_NA12815 NA12815_NA12815	2	68643625 75547045	0 0	1595	8.149643	cM	0	0	0
NA12812_NA12812 NA12812_NA12812	NA12872_NA12872 NA12872_NA12872	2	86841775 99277992	0 0	508	5.201912	cM	0	0	0
NA12812_NA12812 NA12812_NA12812	NA12872_NA12872 NA12872_NA12872	8	10275122 12601971	0 0	635	6.633698	cM	0	0	0
NA06986_NA06986 NA06986_NA06986	NA12750_NA12750 NA12750_NA12750	6	137578879 147751585	0 0	2293	10.155228	cM	0	0	0
NA12812_NA12812 NA12812_NA12812	NA12874_NA12874 NA12874_NA12874	5	121905003 131835395	0 0	2366	8.24987	cM	0	0	0
NA06986_NA06986 NA06986_NA06986	NA12761_NA12761 NA12761_NA12761	1	94144417 102040519	0 0	1980	7.381775	cM	0	0	0
NA12812_NA12812 NA12812_NA12812	NA12890_NA12890 NA12890_NA12890	12	6545417 11827938	0 0	511	8.541372	cM	0	0	0
NA12813_NA12813 NA12813_NA12813	NA12827_NA12827 NA12827_NA12827	12	6545417 11827938	0 0	512	8.541372	cM	0	0	0
NA12813_NA12813 NA12813_NA12813	NA12827_NA12827 NA12827_NA12827	15	28969665 32953064	0 0	696	7.762836	cM	0	0	0
NA12813_NA12813 NA12813_NA12813	NA12843_NA12843 NA12843_NA12843	12	6545417 11982551	0 0	574	9.04932	cM	0	0	0
NA12813_NA12813 NA12813_NA12813	NA12843_NA12843 NA12843_NA12843	15	93002444 94378622	0 0	575	5.096741000000001	cM	0	0	0
NA06986_NA06986 NA06986_NA06986	NA12843_NA12843 NA12843_NA12843	1	16296695 18792300	0 0	639	5.40715	cM	0	0	0
NA12814_NA12814 NA12814_NA12814	NA12829_NA12829 NA12829_NA12829	4	8394463 12012509	0 0	1150	5.409788	cM	0	0	0
NA12814_NA12814 NA12814_NA12814	NA12830_NA12830 NA12830_NA12830	13	103976170 106280602	0 0	831	5.5301279999999995	cM	0	0	0
NA06986_NA06986 NA06986_NA06986	NA12890_NA12890 NA12890_NA12890	6	91507039 98112461	0 0	1531	5.6474150000000005	cM	0	0	0
NA12814_NA12814 NA12814_NA12814	NA12843_NA12843 NA12843_NA12843	6	26340785 36262927	0 0	2611	6.226875	cM	0	0	0
NA07037_NA07037 NA07037_NA07037	NA12340_NA12340 NA12340_NA12340	2	228753033 235790257	0 0	1918	11.283371	cM	0	0	0
NA07037_NA07037 NA07037_NA07037	NA12340_NA12340 NA12340_NA12340	7	96836212 134571992	0 0	7656	31.439606	cM	0	0	0
NA07037_NA07037 NA07037_NA07037	NA12340_NA12340 NA12340_NA12340	19	48231648 51419694	0 0	511	7.643982	cM	0	0	0
NA07037_NA07037 NA07037_NA07037	NA07056_NA07056 NA07056_NA07056	4	8207810 12012509	0 0	1214	5.987009	cM	0	0	0
NA12815_NA12815 NA12815_NA12815	NA12874_NA12874 NA12874_NA12874	4	84978575 90951958	0 0	1343	5.194099	cM	0	0	0
NA07037_NA07037 NA07037_NA07037	NA12046_NA12046 NA12046_NA12046	9	37034669 71565496	0 0	701	5.784489	cM	0	0	0
NA12815_NA12815 NA12815_NA12815	NA12889_NA12889 NA12889_NA12889	2	84907368 97600626	0 0	763	6.356873	cM	0	0	0
NA07037_NA07037 NA07037_NA07037	NA11829_NA11829 NA11829_NA11829	1	239420812 241399513	0 0	700	5.003296	cM	0	0	0
NA12827_NA12827 NA12827_NA12827	NA12843_NA12843 NA12843_NA12843	13	44978623 48696324	0 0	1018	5.196918	cM	0	0	0
NA07037_NA07037 NA07037_NA07037	NA11832_NA11832 NA11832_NA11832	8	119963843 124599469	0 0	1276	5.609756	cM	0	0	0
NA07037_NA07037 NA07037_NA07037	NA12399_NA12399 NA12399_NA12399	2	88618519 103585664	0 0	1465	5.067741000000001	cM	0	0	0
NA07037_NA07037 NA07037_NA07037	NA12716_NA12716 NA12716_NA12716	7	12068407 14813174	0 0	830	5.00815	cM	0	0	0
NA12828_NA12828 NA12828_NA12828	NA12873_NA12873 NA12873_NA12873	3	25919933 30061733	0 0	1083	5.686966	cM	0	0	0
NA12830_NA12830 NA12830_NA12830	NA12842_NA12842 NA12842_NA12842	4	82403384 86969514	0 0	1151	5.9375919999999995	cM	0	0	0
NA07037_NA07037 NA07037_NA07037	NA12273_NA12273 NA12273_NA12273	1	147351398 153105865	0 0	573	5.555801	cM	0	0	0
NA07037_NA07037 NA07037_NA07037	NA12275_NA12275 NA12275_NA12275	11	59140145 65451020	0 0	1021	5.653107	cM	0	0	0
NA12830_NA12830 NA12830_NA12830	NA12872_NA12872 NA12872_NA12872	11	58118614 64168813	0 0	1077	5.44561	cM	0	0	0
NA12830_NA12830 NA12830_NA12830	NA12889_NA12889 NA12889_NA12889	6	129469813 133281687	0 0	1150	5.004257	cM	0	0	0
NA12830_NA12830 NA12830_NA12830	NA12889_NA12889 NA12889_NA12889	20	18987470 22859994	0 0	1149	5.073765	cM	0	0	0
NA07037_NA07037 NA07037_NA07037	NA12006_NA12006 NA12006_NA12006	16	19349990 24019212	0 0	831	6.2362400000000004	cM	0	0	0
NA07037_NA07037 NA07037_NA07037	NA12286_NA12286 NA12286_NA12286	9	129687028 133285049	0 0	574	5.6689	cM	0	0	0
NA12842_NA12842 NA12842_NA12842	NA12872_NA12872 NA12872_NA12872	15	53731148 58939268	0 0	1530	6.468307	cM	0	0	0
NA12842_NA12842 NA12842_NA12842	NA12890_NA12890 NA12890_NA12890	10	43539459 48529707	0 0	825	5.319426999999999	cM	0	0	0
NA07037_NA07037 NA07037_NA07037	NA12749_NA12749 NA12749_NA12749	17	10740608 12739510	0 0	573	5.278032	cM	0	0	0
